idx	fname	t	tier1	tier2	tier3	n_speakers
1	25.11.2022_11.11.csv	6584	1	0	0	1
1	25.11.2022_11.11.csv	6585	1	0	0	1
1	25.11.2022_11.11.csv	6586	1	0	0	1
1	25.11.2022_11.11.csv	6587	1	0	0	1
1	25.11.2022_11.11.csv	6588	1	0	0	1
1	25.11.2022_11.11.csv	6589	1	0	0	1
1	25.11.2022_11.11.csv	6590	1	0	0	1
1	25.11.2022_11.11.csv	6591	1	0	0	1
1	25.11.2022_11.11.csv	6592	1	0	0	1
1	25.11.2022_11.11.csv	6593	1	0	0	1
1	25.11.2022_11.11.csv	6594	1	0	0	1
1	25.11.2022_11.11.csv	6595	1	0	0	1
1	25.11.2022_11.11.csv	6596	1	0	0	1
1	25.11.2022_11.11.csv	6597	1	0	0	1
1	25.11.2022_11.11.csv	6598	1	0	0	1
1	25.11.2022_11.11.csv	6599	1	0	0	1
1	25.11.2022_11.11.csv	6600	1	0	0	1
1	25.11.2022_11.11.csv	6601	1	0	0	1
1	25.11.2022_11.11.csv	6602	1	0	0	1
1	25.11.2022_11.11.csv	6603	1	0	0	1
1	25.11.2022_11.11.csv	6604	1	0	0	1
1	25.11.2022_11.11.csv	6605	1	0	0	1
1	25.11.2022_11.11.csv	6606	1	0	0	1
1	25.11.2022_11.11.csv	6607	1	0	0	1
1	25.11.2022_11.11.csv	6608	1	0	0	1
1	25.11.2022_11.11.csv	6609	1	0	0	1
1	25.11.2022_11.11.csv	6610	1	0	1	2
1	25.11.2022_11.11.csv	6611	0	0	1	1
1	25.11.2022_11.11.csv	6612	0	0	1	1
1	25.11.2022_11.11.csv	6613	0	0	1	1
1	25.11.2022_11.11.csv	6614	0	0	1	1
1	25.11.2022_11.11.csv	6615	0	0	1	1
1	25.11.2022_11.11.csv	6616	0	0	1	1
1	25.11.2022_11.11.csv	6617	0	0	1	1
1	25.11.2022_11.11.csv	6618	0	0	1	1
1	25.11.2022_11.11.csv	6619	0	0	1	1
1	25.11.2022_11.11.csv	6620	0	0	1	1
1	25.11.2022_11.11.csv	6621	0	0	1	1
1	25.11.2022_11.11.csv	6622	0	0	1	1
1	25.11.2022_11.11.csv	6623	0	0	1	1
1	25.11.2022_11.11.csv	6624	0	0	1	1
1	25.11.2022_11.11.csv	6625	0	0	1	1
1	25.11.2022_11.11.csv	6626	0	0	1	1
1	25.11.2022_11.11.csv	6627	0	0	1	1
1	25.11.2022_11.11.csv	6628	0	0	1	1
1	25.11.2022_11.11.csv	6629	0	0	1	1
1	25.11.2022_11.11.csv	6630	0	0	1	1
1	25.11.2022_11.11.csv	6631	0	0	1	1
1	25.11.2022_11.11.csv	6632	0	0	1	1
1	25.11.2022_11.11.csv	6633	0	0	1	1
1	25.11.2022_11.11.csv	6634	0	0	1	1
1	25.11.2022_11.11.csv	6635	0	0	1	1
1	25.11.2022_11.11.csv	6636	0	0	1	1
1	25.11.2022_11.11.csv	6637	0	0	1	1
1	25.11.2022_11.11.csv	6638	0	0	1	1
1	25.11.2022_11.11.csv	6639	0	0	1	1
1	25.11.2022_11.11.csv	6640	0	0	1	1
1	25.11.2022_11.11.csv	6641	0	0	1	1
1	25.11.2022_11.11.csv	6642	0	0	1	1
1	25.11.2022_11.11.csv	6643	0	0	1	1
1	25.11.2022_11.11.csv	6644	0	0	1	1
1	25.11.2022_11.11.csv	6645	0	0	1	1
1	25.11.2022_11.11.csv	6646	0	0	1	1
1	25.11.2022_11.11.csv	6647	0	0	1	1
1	25.11.2022_11.11.csv	6648	0	0	1	1
1	25.11.2022_11.11.csv	6649	0	0	1	1
1	25.11.2022_11.11.csv	6650	0	0	1	1
1	25.11.2022_11.11.csv	6651	0	0	1	1
1	25.11.2022_11.11.csv	6652	0	0	1	1
1	25.11.2022_11.11.csv	6653	0	0	1	1
1	25.11.2022_11.11.csv	6654	0	0	1	1
1	25.11.2022_11.11.csv	6655	0	0	1	1
1	25.11.2022_11.11.csv	6656	0	0	1	1
1	25.11.2022_11.11.csv	6657	0	0	1	1
1	25.11.2022_11.11.csv	6658	0	0	1	1
1	25.11.2022_11.11.csv	6659	0	0	1	1
1	25.11.2022_11.11.csv	6660	0	0	1	1
1	25.11.2022_11.11.csv	6661	0	0	1	1
1	25.11.2022_11.11.csv	6662	0	0	1	1
1	25.11.2022_11.11.csv	6663	0	0	1	1
1	25.11.2022_11.11.csv	6664	0	0	1	1
1	25.11.2022_11.11.csv	6665	0	0	1	1
1	25.11.2022_11.11.csv	6666	0	0	1	1
1	25.11.2022_11.11.csv	6667	0	0	1	1
1	25.11.2022_11.11.csv	6668	0	0	1	1
1	25.11.2022_11.11.csv	6669	0	0	1	1
1	25.11.2022_11.11.csv	6670	0	0	1	1
1	25.11.2022_11.11.csv	6671	0	0	1	1
1	25.11.2022_11.11.csv	6672	0	0	1	1
1	25.11.2022_11.11.csv	6673	0	0	1	1
1	25.11.2022_11.11.csv	6674	0	0	1	1
1	25.11.2022_11.11.csv	6675	0	0	1	1
1	25.11.2022_11.11.csv	6676	0	0	1	1
1	25.11.2022_11.11.csv	6677	0	0	1	1
1	25.11.2022_11.11.csv	6678	0	0	1	1
1	25.11.2022_11.11.csv	6679	0	0	1	1
1	25.11.2022_11.11.csv	6680	0	0	1	1
1	25.11.2022_11.11.csv	6681	0	0	1	1
1	25.11.2022_11.11.csv	6682	0	0	1	1
1	25.11.2022_11.11.csv	6683	0	0	1	1
1	25.11.2022_11.11.csv	6684	0	0	1	1
1	25.11.2022_11.11.csv	6685	0	0	1	1
1	25.11.2022_11.11.csv	6686	0	0	1	1
1	25.11.2022_11.11.csv	6687	0	0	1	1
1	25.11.2022_11.11.csv	6688	0	0	1	1
1	25.11.2022_11.11.csv	6689	0	0	1	1
1	25.11.2022_11.11.csv	6690	0	0	1	1
1	25.11.2022_11.11.csv	6691	0	0	1	1
1	25.11.2022_11.11.csv	6692	0	0	1	1
1	25.11.2022_11.11.csv	6693	0	0	1	1
1	25.11.2022_11.11.csv	6694	0	0	1	1
1	25.11.2022_11.11.csv	6695	0	0	1	1
1	25.11.2022_11.11.csv	6696	0	0	1	1
1	25.11.2022_11.11.csv	6697	0	0	1	1
1	25.11.2022_11.11.csv	6698	0	0	1	1
1	25.11.2022_11.11.csv	6699	0	0	1	1
1	25.11.2022_11.11.csv	6700	0	0	1	1
1	25.11.2022_11.11.csv	6701	0	0	1	1
1	25.11.2022_11.11.csv	6702	0	0	1	1
1	25.11.2022_11.11.csv	6703	0	0	1	1
1	25.11.2022_11.11.csv	6704	0	0	1	1
1	25.11.2022_11.11.csv	6705	0	0	1	1
1	25.11.2022_11.11.csv	6706	0	0	1	1
1	25.11.2022_11.11.csv	6707	0	0	1	1
1	25.11.2022_11.11.csv	6708	0	0	1	1
1	25.11.2022_11.11.csv	6709	0	0	1	1
1	25.11.2022_11.11.csv	6710	0	0	1	1
1	25.11.2022_11.11.csv	6711	0	0	1	1
1	25.11.2022_11.11.csv	6712	0	0	1	1
1	25.11.2022_11.11.csv	6713	0	0	1	1
1	25.11.2022_11.11.csv	6714	0	0	1	1
1	25.11.2022_11.11.csv	6715	0	0	1	1
1	25.11.2022_11.11.csv	6716	0	0	1	1
1	25.11.2022_11.11.csv	6717	0	0	1	1
1	25.11.2022_11.11.csv	6718	0	0	1	1
1	25.11.2022_11.11.csv	6719	0	0	1	1
1	25.11.2022_11.11.csv	6720	0	0	1	1
1	25.11.2022_11.11.csv	6721	0	0	1	1
1	25.11.2022_11.11.csv	6722	0	0	1	1
1	25.11.2022_11.11.csv	6723	0	0	1	1
1	25.11.2022_11.11.csv	6724	0	0	1	1
1	25.11.2022_11.11.csv	6725	0	0	1	1
1	25.11.2022_11.11.csv	6726	0	0	1	1
1	25.11.2022_11.11.csv	6727	0	0	1	1
1	25.11.2022_11.11.csv	6728	0	0	1	1
1	25.11.2022_11.11.csv	6729	0	0	1	1
1	25.11.2022_11.11.csv	6730	0	0	1	1
1	25.11.2022_11.11.csv	6731	0	0	1	1
1	25.11.2022_11.11.csv	6732	0	0	1	1
1	25.11.2022_11.11.csv	6733	0	0	1	1
1	25.11.2022_11.11.csv	6734	0	0	1	1
1	25.11.2022_11.11.csv	6735	0	0	1	1
1	25.11.2022_11.11.csv	6736	0	0	1	1
1	25.11.2022_11.11.csv	6737	0	0	1	1
1	25.11.2022_11.11.csv	6738	0	0	1	1
1	25.11.2022_11.11.csv	6739	0	0	1	1
1	25.11.2022_11.11.csv	6740	0	0	1	1
1	25.11.2022_11.11.csv	6741	0	0	1	1
1	25.11.2022_11.11.csv	6742	0	0	1	1
1	25.11.2022_11.11.csv	6743	0	0	1	1
1	25.11.2022_11.11.csv	6744	0	0	1	1
1	25.11.2022_11.11.csv	6745	0	0	1	1
1	25.11.2022_11.11.csv	6746	0	0	1	1
1	25.11.2022_11.11.csv	6747	0	0	1	1
1	25.11.2022_11.11.csv	6748	0	0	1	1
1	25.11.2022_11.11.csv	6749	0	0	1	1
1	25.11.2022_11.11.csv	6750	0	0	1	1
1	25.11.2022_11.11.csv	6751	0	0	1	1
1	25.11.2022_11.11.csv	6752	0	0	1	1
1	25.11.2022_11.11.csv	6753	0	0	1	1
1	25.11.2022_11.11.csv	6754	0	0	1	1
1	25.11.2022_11.11.csv	6755	0	0	1	1
1	25.11.2022_11.11.csv	6756	0	0	1	1
1	25.11.2022_11.11.csv	6757	0	0	1	1
1	25.11.2022_11.11.csv	6758	0	0	1	1
1	25.11.2022_11.11.csv	6759	0	0	1	1
1	25.11.2022_11.11.csv	6760	0	0	1	1
1	25.11.2022_11.11.csv	6761	0	0	1	1
1	25.11.2022_11.11.csv	6762	0	0	1	1
1	25.11.2022_11.11.csv	6763	0	0	1	1
1	25.11.2022_11.11.csv	6764	0	0	1	1
1	25.11.2022_11.11.csv	6765	0	0	1	1
1	25.11.2022_11.11.csv	6766	0	0	1	1
1	25.11.2022_11.11.csv	6767	0	0	1	1
1	25.11.2022_11.11.csv	6768	0	0	1	1
1	25.11.2022_11.11.csv	6769	0	0	1	1
1	25.11.2022_11.11.csv	6770	0	0	1	1
1	25.11.2022_11.11.csv	6771	0	0	1	1
1	25.11.2022_11.11.csv	6772	0	0	1	1
1	25.11.2022_11.11.csv	6773	0	0	1	1
1	25.11.2022_11.11.csv	6774	0	0	1	1
1	25.11.2022_11.11.csv	6775	0	0	1	1
1	25.11.2022_11.11.csv	6776	0	0	1	1
1	25.11.2022_11.11.csv	6777	0	0	1	1
1	25.11.2022_11.11.csv	6778	0	0	1	1
1	25.11.2022_11.11.csv	6779	0	0	1	1
1	25.11.2022_11.11.csv	6780	0	0	1	1
1	25.11.2022_11.11.csv	6781	0	0	1	1
1	25.11.2022_11.11.csv	6782	0	0	1	1
1	25.11.2022_11.11.csv	6783	0	0	1	1
1	25.11.2022_11.11.csv	6784	0	0	1	1
1	25.11.2022_11.11.csv	6785	0	0	1	1
1	25.11.2022_11.11.csv	6786	0	0	1	1
1	25.11.2022_11.11.csv	6787	0	0	1	1
1	25.11.2022_11.11.csv	6788	0	0	1	1
1	25.11.2022_11.11.csv	6789	0	0	1	1
1	25.11.2022_11.11.csv	6790	0	0	1	1
1	25.11.2022_11.11.csv	6791	0	0	1	1
1	25.11.2022_11.11.csv	6792	0	0	1	1
1	25.11.2022_11.11.csv	6793	0	0	1	1
1	25.11.2022_11.11.csv	6794	0	0	1	1
1	25.11.2022_11.11.csv	6795	0	0	1	1
1	25.11.2022_11.11.csv	6796	0	0	1	1
1	25.11.2022_11.11.csv	6797	0	0	1	1
1	25.11.2022_11.11.csv	6798	0	0	1	1
1	25.11.2022_11.11.csv	6799	0	0	1	1
1	25.11.2022_11.11.csv	6800	0	0	1	1
1	25.11.2022_11.11.csv	6801	0	0	1	1
1	25.11.2022_11.11.csv	6802	0	0	1	1
1	25.11.2022_11.11.csv	6803	0	0	1	1
1	25.11.2022_11.11.csv	6804	0	0	1	1
1	25.11.2022_11.11.csv	6805	0	0	1	1
1	25.11.2022_11.11.csv	6806	0	0	1	1
1	25.11.2022_11.11.csv	6807	0	0	1	1
1	25.11.2022_11.11.csv	6808	0	0	1	1
1	25.11.2022_11.11.csv	6809	0	0	1	1
1	25.11.2022_11.11.csv	6810	0	0	1	1
1	25.11.2022_11.11.csv	6811	0	0	1	1
1	25.11.2022_11.11.csv	6812	0	0	1	1
1	25.11.2022_11.11.csv	6813	0	0	1	1
1	25.11.2022_11.11.csv	6814	0	0	1	1
1	25.11.2022_11.11.csv	6815	0	0	1	1
1	25.11.2022_11.11.csv	6816	0	0	1	1
1	25.11.2022_11.11.csv	6817	0	0	1	1
1	25.11.2022_11.11.csv	6818	0	0	1	1
1	25.11.2022_11.11.csv	6819	0	0	1	1
1	25.11.2022_11.11.csv	6820	0	0	1	1
1	25.11.2022_11.11.csv	6821	0	0	1	1
1	25.11.2022_11.11.csv	6822	0	0	1	1
1	25.11.2022_11.11.csv	6823	0	0	1	1
1	25.11.2022_11.11.csv	6824	0	0	1	1
1	25.11.2022_11.11.csv	6825	0	0	1	1
1	25.11.2022_11.11.csv	6826	0	0	1	1
1	25.11.2022_11.11.csv	6827	0	0	1	1
1	25.11.2022_11.11.csv	6828	0	0	1	1
1	25.11.2022_11.11.csv	6829	0	0	1	1
1	25.11.2022_11.11.csv	6830	0	0	1	1
1	25.11.2022_11.11.csv	6831	0	0	1	1
1	25.11.2022_11.11.csv	6832	0	0	1	1
1	25.11.2022_11.11.csv	6833	0	0	1	1
1	25.11.2022_11.11.csv	6834	0	0	1	1
1	25.11.2022_11.11.csv	6835	0	0	1	1
1	25.11.2022_11.11.csv	6836	0	0	1	1
1	25.11.2022_11.11.csv	6837	0	0	1	1
1	25.11.2022_11.11.csv	6838	0	0	1	1
1	25.11.2022_11.11.csv	6839	0	0	1	1
1	25.11.2022_11.11.csv	6840	0	0	1	1
1	25.11.2022_11.11.csv	6841	0	0	1	1
1	25.11.2022_11.11.csv	6842	0	0	1	1
1	25.11.2022_11.11.csv	6843	0	0	1	1
1	25.11.2022_11.11.csv	6844	0	0	1	1
1	25.11.2022_11.11.csv	6845	0	0	1	1
1	25.11.2022_11.11.csv	6846	0	0	1	1
1	25.11.2022_11.11.csv	6847	0	0	1	1
1	25.11.2022_11.11.csv	6848	0	0	1	1
1	25.11.2022_11.11.csv	6849	0	0	1	1
1	25.11.2022_11.11.csv	6850	0	0	1	1
1	25.11.2022_11.11.csv	6851	0	0	1	1
1	25.11.2022_11.11.csv	6852	0	0	1	1
1	25.11.2022_11.11.csv	6853	0	0	1	1
1	25.11.2022_11.11.csv	6854	0	0	1	1
1	25.11.2022_11.11.csv	6855	0	0	1	1
1	25.11.2022_11.11.csv	6856	0	0	1	1
1	25.11.2022_11.11.csv	6857	0	0	1	1
1	25.11.2022_11.11.csv	6858	0	0	1	1
1	25.11.2022_11.11.csv	6859	0	0	1	1
1	25.11.2022_11.11.csv	6860	0	0	1	1
1	25.11.2022_11.11.csv	6861	0	0	1	1
1	25.11.2022_11.11.csv	6862	0	0	1	1
1	25.11.2022_11.11.csv	6863	0	0	1	1
1	25.11.2022_11.11.csv	6864	0	0	1	1
1	25.11.2022_11.11.csv	6865	0	0	1	1
1	25.11.2022_11.11.csv	6866	0	0	1	1
1	25.11.2022_11.11.csv	6867	0	0	1	1
1	25.11.2022_11.11.csv	6868	0	0	1	1
1	25.11.2022_11.11.csv	6869	0	0	1	1
1	25.11.2022_11.11.csv	6870	0	0	1	1
1	25.11.2022_11.11.csv	6871	0	0	1	1
1	25.11.2022_11.11.csv	6872	0	0	1	1
1	25.11.2022_11.11.csv	6873	0	0	1	1
1	25.11.2022_11.11.csv	6874	0	0	1	1
1	25.11.2022_11.11.csv	6875	0	0	1	1
1	25.11.2022_11.11.csv	6876	0	0	1	1
1	25.11.2022_11.11.csv	6877	0	0	1	1
1	25.11.2022_11.11.csv	6878	0	0	1	1
1	25.11.2022_11.11.csv	6879	0	0	1	1
1	25.11.2022_11.11.csv	6880	0	0	1	1
1	25.11.2022_11.11.csv	6881	0	0	1	1
1	25.11.2022_11.11.csv	6882	0	0	1	1
1	25.11.2022_11.11.csv	6883	0	0	1	1
1	25.11.2022_11.11.csv	6884	0	0	1	1
1	25.11.2022_11.11.csv	6885	0	0	1	1
1	25.11.2022_11.11.csv	6886	0	0	1	1
1	25.11.2022_11.11.csv	6887	0	0	1	1
1	25.11.2022_11.11.csv	6888	0	0	1	1
1	25.11.2022_11.11.csv	6889	0	0	1	1
1	25.11.2022_11.11.csv	6890	0	0	1	1
1	25.11.2022_11.11.csv	6891	0	0	1	1
1	25.11.2022_11.11.csv	6892	0	0	1	1
1	25.11.2022_11.11.csv	6893	0	0	1	1
1	25.11.2022_11.11.csv	6894	0	0	1	1
1	25.11.2022_11.11.csv	6895	0	0	1	1
1	25.11.2022_11.11.csv	6896	0	0	1	1
1	25.11.2022_11.11.csv	6897	0	0	1	1
1	25.11.2022_11.11.csv	6898	0	0	1	1
1	25.11.2022_11.11.csv	6899	0	0	1	1
1	25.11.2022_11.11.csv	6900	0	0	1	1
1	25.11.2022_11.11.csv	6901	0	0	1	1
1	25.11.2022_11.11.csv	6902	0	0	1	1
1	25.11.2022_11.11.csv	6903	0	0	1	1
1	25.11.2022_11.11.csv	6904	0	0	1	1
1	25.11.2022_11.11.csv	6905	0	0	1	1
1	25.11.2022_11.11.csv	6906	0	0	1	1
1	25.11.2022_11.11.csv	6907	0	0	1	1
1	25.11.2022_11.11.csv	6908	0	0	1	1
1	25.11.2022_11.11.csv	6909	0	0	1	1
1	25.11.2022_11.11.csv	6910	0	0	1	1
1	25.11.2022_11.11.csv	6911	0	0	1	1
1	25.11.2022_11.11.csv	6912	0	0	1	1
1	25.11.2022_11.11.csv	6913	0	0	1	1
1	25.11.2022_11.11.csv	6914	0	0	1	1
1	25.11.2022_11.11.csv	6915	0	0	1	1
1	25.11.2022_11.11.csv	6916	0	0	1	1
1	25.11.2022_11.11.csv	6917	0	0	1	1
1	25.11.2022_11.11.csv	6918	0	0	1	1
1	25.11.2022_11.11.csv	6919	0	0	1	1
1	25.11.2022_11.11.csv	6920	0	0	1	1
1	25.11.2022_11.11.csv	6921	0	0	1	1
1	25.11.2022_11.11.csv	6922	0	0	1	1
1	25.11.2022_11.11.csv	6923	0	0	1	1
1	25.11.2022_11.11.csv	6924	0	0	1	1
1	25.11.2022_11.11.csv	6925	0	0	1	1
1	25.11.2022_11.11.csv	6926	0	0	1	1
1	25.11.2022_11.11.csv	6927	0	0	1	1
1	25.11.2022_11.11.csv	6928	0	0	1	1
1	25.11.2022_11.11.csv	6929	0	0	1	1
1	25.11.2022_11.11.csv	6930	0	0	1	1
1	25.11.2022_11.11.csv	6931	0	0	1	1
1	25.11.2022_11.11.csv	6932	0	0	1	1
1	25.11.2022_11.11.csv	6933	0	0	1	1
1	25.11.2022_11.11.csv	6934	0	0	1	1
1	25.11.2022_11.11.csv	6935	0	0	1	1
1	25.11.2022_11.11.csv	6936	0	0	1	1
1	25.11.2022_11.11.csv	6937	0	0	1	1
1	25.11.2022_11.11.csv	6938	0	0	1	1
1	25.11.2022_11.11.csv	6939	0	0	1	1
1	25.11.2022_11.11.csv	6940	0	0	1	1
1	25.11.2022_11.11.csv	6941	0	0	1	1
1	25.11.2022_11.11.csv	6942	0	0	1	1
1	25.11.2022_11.11.csv	6943	0	0	1	1
1	25.11.2022_11.11.csv	6944	0	0	1	1
1	25.11.2022_11.11.csv	6945	0	0	1	1
1	25.11.2022_11.11.csv	6946	0	0	1	1
1	25.11.2022_11.11.csv	6947	0	0	1	1
1	25.11.2022_11.11.csv	6948	0	0	1	1
1	25.11.2022_11.11.csv	6949	0	0	1	1
1	25.11.2022_11.11.csv	6950	0	0	1	1
1	25.11.2022_11.11.csv	6951	0	0	1	1
1	25.11.2022_11.11.csv	6952	0	0	1	1
1	25.11.2022_11.11.csv	6953	0	0	1	1
1	25.11.2022_11.11.csv	6954	0	0	1	1
1	25.11.2022_11.11.csv	6955	0	0	1	1
1	25.11.2022_11.11.csv	6956	0	0	1	1
1	25.11.2022_11.11.csv	6957	0	0	1	1
1	25.11.2022_11.11.csv	6958	0	0	1	1
1	25.11.2022_11.11.csv	6959	0	0	1	1
1	25.11.2022_11.11.csv	6960	0	0	1	1
1	25.11.2022_11.11.csv	6961	0	0	1	1
1	25.11.2022_11.11.csv	6962	0	0	1	1
1	25.11.2022_11.11.csv	6963	0	0	1	1
1	25.11.2022_11.11.csv	6964	0	0	1	1
1	25.11.2022_11.11.csv	6965	0	0	1	1
1	25.11.2022_11.11.csv	6966	0	0	1	1
1	25.11.2022_11.11.csv	6967	0	0	1	1
1	25.11.2022_11.11.csv	6968	0	0	1	1
1	25.11.2022_11.11.csv	6969	0	0	1	1
1	25.11.2022_11.11.csv	6970	0	0	1	1
1	25.11.2022_11.11.csv	6971	0	0	1	1
1	25.11.2022_11.11.csv	6972	0	0	1	1
1	25.11.2022_11.11.csv	6973	0	0	1	1
1	25.11.2022_11.11.csv	6974	0	0	1	1
1	25.11.2022_11.11.csv	6975	0	0	1	1
1	25.11.2022_11.11.csv	6976	0	0	1	1
1	25.11.2022_11.11.csv	6977	0	0	1	1
1	25.11.2022_11.11.csv	6978	0	0	1	1
1	25.11.2022_11.11.csv	6979	0	0	1	1
1	25.11.2022_11.11.csv	6980	0	0	1	1
1	25.11.2022_11.11.csv	6981	0	0	1	1
1	25.11.2022_11.11.csv	6982	0	0	1	1
1	25.11.2022_11.11.csv	6983	0	0	1	1
1	25.11.2022_11.11.csv	6984	0	0	1	1
1	25.11.2022_11.11.csv	6985	0	0	1	1
1	25.11.2022_11.11.csv	6986	0	0	1	1
1	25.11.2022_11.11.csv	6987	0	0	1	1
1	25.11.2022_11.11.csv	6988	0	0	1	1
1	25.11.2022_11.11.csv	6989	0	0	1	1
1	25.11.2022_11.11.csv	6990	0	0	1	1
1	25.11.2022_11.11.csv	6991	0	0	1	1
1	25.11.2022_11.11.csv	6992	0	0	1	1
1	25.11.2022_11.11.csv	6993	0	0	1	1
1	25.11.2022_11.11.csv	6994	0	0	1	1
1	25.11.2022_11.11.csv	6995	0	0	1	1
1	25.11.2022_11.11.csv	6996	0	0	1	1
1	25.11.2022_11.11.csv	6997	0	0	1	1
1	25.11.2022_11.11.csv	6998	0	0	1	1
1	25.11.2022_11.11.csv	6999	0	0	1	1
1	25.11.2022_11.11.csv	7000	0	0	1	1
1	25.11.2022_11.11.csv	7001	0	0	1	1
1	25.11.2022_11.11.csv	7002	0	0	1	1
1	25.11.2022_11.11.csv	7003	0	0	1	1
1	25.11.2022_11.11.csv	7004	0	0	1	1
1	25.11.2022_11.11.csv	7005	0	0	1	1
1	25.11.2022_11.11.csv	7006	0	0	1	1
1	25.11.2022_11.11.csv	7007	0	0	1	1
1	25.11.2022_11.11.csv	7008	0	0	1	1
1	25.11.2022_11.11.csv	7009	0	0	1	1
1	25.11.2022_11.11.csv	7010	0	0	1	1
1	25.11.2022_11.11.csv	7011	0	0	1	1
1	25.11.2022_11.11.csv	7012	0	0	1	1
1	25.11.2022_11.11.csv	7013	0	0	1	1
1	25.11.2022_11.11.csv	7014	0	0	1	1
1	25.11.2022_11.11.csv	7015	0	0	1	1
1	25.11.2022_11.11.csv	7016	0	0	1	1
1	25.11.2022_11.11.csv	7017	0	0	1	1
1	25.11.2022_11.11.csv	7018	0	0	1	1
1	25.11.2022_11.11.csv	7019	0	0	1	1
1	25.11.2022_11.11.csv	7020	0	0	1	1
1	25.11.2022_11.11.csv	7021	0	0	1	1
1	25.11.2022_11.11.csv	7022	0	0	1	1
1	25.11.2022_11.11.csv	7023	0	0	1	1
1	25.11.2022_11.11.csv	7024	0	0	1	1
1	25.11.2022_11.11.csv	7025	0	0	1	1
1	25.11.2022_11.11.csv	7026	0	0	1	1
1	25.11.2022_11.11.csv	7027	0	0	1	1
1	25.11.2022_11.11.csv	7028	0	0	1	1
1	25.11.2022_11.11.csv	7029	0	0	1	1
1	25.11.2022_11.11.csv	7030	0	0	1	1
1	25.11.2022_11.11.csv	7031	0	0	1	1
1	25.11.2022_11.11.csv	7032	0	0	1	1
1	25.11.2022_11.11.csv	7033	0	0	1	1
1	25.11.2022_11.11.csv	7034	0	0	1	1
1	25.11.2022_11.11.csv	7035	0	0	1	1
1	25.11.2022_11.11.csv	7036	0	0	1	1
1	25.11.2022_11.11.csv	7037	0	0	1	1
1	25.11.2022_11.11.csv	7038	0	0	1	1
1	25.11.2022_11.11.csv	7039	0	0	1	1
1	25.11.2022_11.11.csv	7040	0	0	1	1
1	25.11.2022_11.11.csv	7041	0	0	1	1
1	25.11.2022_11.11.csv	7042	0	0	1	1
1	25.11.2022_11.11.csv	7043	0	0	1	1
1	25.11.2022_11.11.csv	7044	0	0	1	1
1	25.11.2022_11.11.csv	7045	0	0	1	1
1	25.11.2022_11.11.csv	7046	0	0	1	1
1	25.11.2022_11.11.csv	7047	0	0	1	1
1	25.11.2022_11.11.csv	7048	0	0	1	1
1	25.11.2022_11.11.csv	7049	0	0	1	1
1	25.11.2022_11.11.csv	7050	0	0	1	1
1	25.11.2022_11.11.csv	7051	0	0	1	1
1	25.11.2022_11.11.csv	7052	0	0	1	1
1	25.11.2022_11.11.csv	7053	0	0	1	1
1	25.11.2022_11.11.csv	7054	0	0	1	1
1	25.11.2022_11.11.csv	7055	0	0	1	1
1	25.11.2022_11.11.csv	7056	0	0	1	1
1	25.11.2022_11.11.csv	7057	0	0	1	1
1	25.11.2022_11.11.csv	7058	0	0	1	1
1	25.11.2022_11.11.csv	7059	0	0	1	1
1	25.11.2022_11.11.csv	7060	0	0	1	1
1	25.11.2022_11.11.csv	7061	0	0	1	1
1	25.11.2022_11.11.csv	7062	0	0	1	1
1	25.11.2022_11.11.csv	7063	0	0	1	1
1	25.11.2022_11.11.csv	7064	0	0	1	1
1	25.11.2022_11.11.csv	7065	0	0	1	1
1	25.11.2022_11.11.csv	7066	0	0	1	1
1	25.11.2022_11.11.csv	7067	0	0	1	1
1	25.11.2022_11.11.csv	7068	0	0	1	1
1	25.11.2022_11.11.csv	7069	0	0	1	1
1	25.11.2022_11.11.csv	7070	0	0	1	1
1	25.11.2022_11.11.csv	7071	0	0	1	1
1	25.11.2022_11.11.csv	7072	0	0	1	1
1	25.11.2022_11.11.csv	7073	0	0	1	1
1	25.11.2022_11.11.csv	7074	0	0	1	1
1	25.11.2022_11.11.csv	7075	0	0	1	1
1	25.11.2022_11.11.csv	7076	0	0	1	1
1	25.11.2022_11.11.csv	7077	0	0	1	1
1	25.11.2022_11.11.csv	7078	0	0	1	1
1	25.11.2022_11.11.csv	7079	0	0	1	1
1	25.11.2022_11.11.csv	7080	0	0	1	1
1	25.11.2022_11.11.csv	7081	0	0	1	1
1	25.11.2022_11.11.csv	7082	0	0	1	1
1	25.11.2022_11.11.csv	7083	0	0	1	1
1	25.11.2022_11.11.csv	7084	0	0	1	1
1	25.11.2022_11.11.csv	7085	0	0	1	1
1	25.11.2022_11.11.csv	7086	0	0	1	1
1	25.11.2022_11.11.csv	7087	0	0	1	1
1	25.11.2022_11.11.csv	7088	0	0	1	1
1	25.11.2022_11.11.csv	7089	0	0	1	1
1	25.11.2022_11.11.csv	7090	0	0	1	1
1	25.11.2022_11.11.csv	7091	0	0	1	1
1	25.11.2022_11.11.csv	7092	0	0	1	1
1	25.11.2022_11.11.csv	7093	0	0	1	1
1	25.11.2022_11.11.csv	7094	0	0	1	1
1	25.11.2022_11.11.csv	7095	0	0	1	1
1	25.11.2022_11.11.csv	7096	0	0	1	1
1	25.11.2022_11.11.csv	7097	0	0	1	1
1	25.11.2022_11.11.csv	7098	0	0	1	1
1	25.11.2022_11.11.csv	7099	0	0	1	1
1	25.11.2022_11.11.csv	7100	0	0	1	1
